College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type
E039,Dayananda Sagar Academy of Technology & Management,GM,AI-Artificial Intelligence & Machine Learning,24483,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,CA-Computer Science & Engineering (Artificial Intelligence),21795,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,CD-Computer Science & Engineering (Data Science),22827,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,CG-Computer Science & Design,29596,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,CS-Computer Science & Engineering,19056,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,CY-Computer Science & Engineering (Cyber Security),26402,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,EC-Electronics & Communication Engineering,36761,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,"IC-Computer Science & Engineering (IOT & Cyber SecurityIncluding Block Chain Technology)",28260,2023,4,COMEDK
E039,Dayananda Sagar Academy of Technology & Management,GM,IS-Information Science & Engineering,25926,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,AE-Aeronautical Engineering,26369,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,AI-Artificial Intelligence & Machine Learning,4405,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,AU-Automobile Engineering,48416,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,BT-Biotechnology,48873,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CB-Computer Science & Business Systems,4909,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CD-Computer Science & Engineering (Data Science),3620,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CG-Computer Science & Design,5055,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CH-Chemical Engineering,41727,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CS-Computer Science & Engineering,3272,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CV-Civil Engineering,60117,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,CY-Computer Science & Engineering (Cyber Security),4212,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,EC-Electronics & Communication Engineering,8701,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,EE-Electrical & Electronics Engineering,19208,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,EI-Electronics & Instrumentation Engineering,20223,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,ET-Electronics & Telecommunication Engineering,14202,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,"IC-Computer Science & Engineering (IOT & Cyber SecurityIncluding Block Chain Technology)",4666,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,IS-Information Science & Engineering,4590,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,MD-Medical Electronics Engineering,48505,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,ME-Mechanical Engineering,37173,2023,4,COMEDK
E040,Dayananda Sagar College of Engineering,GM,RI-Robotics & Artificial Intelligence,6269,2023,4,COMEDK
E041,Don Bosco Institute of Technology,GM,AD-Artificial Intelligence & Data Science,58545,2023,4,COMEDK
E041,Don Bosco Institute of Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",64419,2023,4,COMEDK
E041,Don Bosco Institute of Technology,GM,CS-Computer Science & Engineering,54090,2023,4,COMEDK
E041,Don Bosco Institute of Technology,GM,EC-Electronics & Communication Engineering,66091,2023,4,COMEDK
E041,Don Bosco Institute of Technology,GM,IS-Information Science & Engineering,64905,2023,4,COMEDK
E042,Dr. Ambedkar Institute of Technology,GM,AE-Aeronautical Engineering,24689,2023,4,COMEDK
E042,Dr. Ambedkar Institute of Technology,GM,AI-Artificial Intelligence & Machine Learning,23437,2023,4,COMEDK
E042,Dr. Ambedkar Institute of Technology,GM,CB-Computer Science & Business Systems,23940,2023,4,COMEDK
E042,Dr. Ambedkar Institute of Technology,GM,CS-Computer Science & Engineering,18065,2023,4,COMEDK
E042,Dr. Ambedkar Institute of Technology,GM,EC-Electronics & Communication Engineering,29544,2023,4,COMEDK
E042,Dr. Ambedkar Institute of Technology,GM,IS-Information Science & Engineering,20447,2023,4,COMEDK
E043,"Yenepoya Institute of Technology  (formerly known as Dr.M V Shetty Institute of Technology)",GM,AI-Artificial Intelligence & Machine Learning,51098,2023,4,COMEDK
E043,"Yenepoya Institute of Technology  (formerly known as Dr.M V Shetty Institute of Technology)",GM,IS-Information Science & Engineering,38259,2023,4,COMEDK
E046,East Point College of Engineering & Technology,GM,AD-Artificial Intelligence & Data Science,56575,2023,4,COMEDK
E046,East Point College of Engineering & Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",66312,2023,4,COMEDK
E046,East Point College of Engineering & Technology,GM,CS-Computer Science & Engineering,77173,2023,4,COMEDK
E048,East West Institute of Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",58486,2023,4,COMEDK
E048,East West Institute of Technology,GM,CS-Computer Science & Engineering,74818,2023,4,COMEDK
E048,East West Institute of Technology,GM,IS-Information Science & Engineering,57736,2023,4,COMEDK
E049,Garden City University,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",46431,2023,4,COMEDK
E050,Global Academy of Technology,GM,AD-Artificial Intelligence & Data Science,33366,2023,4,COMEDK
E050,Global Academy of Technology,GM,AI-Artificial Intelligence & Machine Learning,36561,2023,4,COMEDK
E050,Global Academy of Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",32606,2023,4,COMEDK
E050,Global Academy of Technology,GM,CS-Computer Science & Engineering,26982,2023,4,COMEDK
E050,Global Academy of Technology,GM,EC-Electronics & Communication Engineering,74628,2023,4,COMEDK
E050,Global Academy of Technology,GM,IS-Information Science & Engineering,34675,2023,4,COMEDK
E051,G M Institute of Technology,GM,CS-Computer Science & Engineering,75825,2023,4,COMEDK
E053,Gopalan College of Engineering & Management,GM,CS-Computer Science & Engineering,60147,2023,4,COMEDK
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,AD-Artificial Intelligence & Data Science,72047,2023,4,COMEDK
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",43964,2023,4,COMEDK
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,CS-Computer Science & Engineering,32546,2023,4,COMEDK
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,EC-Electronics & Communication Engineering,65694,2023,4,COMEDK
E055,G.S.S.S. Institute of Engineering & Technology for Women,GM,IS-Information Science & Engineering,43507,2023,4,COMEDK
E058,"Sri Jayachamarajendra College of Engineering (ConstituentCollege of JSS Science and Technology University)",GM,CS-Computer Science & Engineering,3064,2023,4,COMEDK
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,AI-Artificial Intelligence & Machine Learning,70958,2023,4,COMEDK
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,CD-Computer Science & Engineering (Data Science),75103,2023,4,COMEDK
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,CS-Computer Science & Engineering,40752,2023,4,COMEDK
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,EC-Electronics & Communication Engineering,70647,2023,4,COMEDK
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,IS-Information Science & Engineering,69153,2023,4,COMEDK
E059,Jawaharlal Nehru New College Of Engineering (JNNCE),GM,RI-Robotics & Artificial Intelligence,58564,2023,4,COMEDK
E060,J.S.S. Academy of Technical Education,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",20494,2023,4,COMEDK
E060,J.S.S. Academy of Technical Education,GM,CS-Computer Science & Engineering,17275,2023,4,COMEDK
E060,J.S.S. Academy of Technical Education,GM,EC-Electronics & Communication Engineering,30245,2023,4,COMEDK
E060,J.S.S. Academy of Technical Education,GM,EI-Electronics & Instrumentation Engineering,53326,2023,4,COMEDK
E060,J.S.S. Academy of Technical Education,GM,IS-Information Science & Engineering,22244,2023,4,COMEDK
E060,J.S.S. Academy of Technical Education,GM,RA-Robotics & Automation,38503,2023,4,COMEDK
E061,JSS Science & Technology University,GM,BT-Biotechnology,69433,2023,4,COMEDK
E061,JSS Science & Technology University,GM,CV-Civil Engineering,36204,2023,4,COMEDK
E061,JSS Science & Technology University,GM,ME-Mechanical Engineering,75838,2023,4,COMEDK
E062,Jain College of Engineering,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",75488,2023,4,COMEDK
E062,Jain College of Engineering,GM,CS-Computer Science & Engineering,58133,2023,4,COMEDK
E062,Jain College of Engineering,GM,EC-Electronics & Communication Engineering,71628,2023,4,COMEDK
E064,Jain College of Engineering and Research,GM,EC-Electronics & Communication Engineering,45218,2023,4,COMEDK
E065,"KLE Technological University Hubballi, Belagavi Campus.(Formerly called as KLE Dr. M.S.sheshgiri college ofEngineering and Technology, Belagavi.)",GM,CA-Computer Science & Engineering (Artificial Intelligence),36018,2023,4,COMEDK
E065,"KLE Technological University Hubballi, Belagavi Campus.(Formerly called as KLE Dr. M.S.sheshgiri college ofEngineering and Technology, Belagavi.)",GM,CS-Computer Science & Engineering,32960,2023,4,COMEDK
E065,"KLE Technological University Hubballi, Belagavi Campus.(Formerly called as KLE Dr. M.S.sheshgiri college ofEngineering and Technology, Belagavi.)",GM,EC-Electronics & Communication Engineering,48161,2023,4,COMEDK
E065,"KLE Technological University Hubballi, Belagavi Campus.(Formerly called as KLE Dr. M.S.sheshgiri college ofEngineering and Technology, Belagavi.)",GM,EE-Electrical & Electronics Engineering,74484,2023,4,COMEDK
E066,KLE College of Engineering and Technology,GM,AD-Artificial Intelligence & Data Science,67419,2023,4,COMEDK
E066,KLE College of Engineering and Technology,GM,CS-Computer Science & Engineering,73628,2023,4,COMEDK
E067,K.S. School of Engineering & Management,GM,AD-Artificial Intelligence & Data Science,35425,2023,4,COMEDK
E067,K.S. School of Engineering & Management,GM,CS-Computer Science & Engineering,60366,2023,4,COMEDK
E068,K S Institute Of Technology,GM,AI-Artificial Intelligence & Machine Learning,72992,2023,4,COMEDK
E068,K S Institute Of Technology,GM,CG-Computer Science & Design,69781,2023,4,COMEDK
E068,K S Institute Of Technology,GM,CS-Computer Science & Engineering,43912,2023,4,COMEDK
E068,K S Institute Of Technology,GM,EC-Electronics & Communication Engineering,35184,2023,4,COMEDK
E068,K S Institute Of Technology,GM,"IC-Computer Science & Engineering (IOT & Cyber SecurityIncluding Block Chain Technology)",58865,2023,4,COMEDK
E072,K.L.E Society's K.L.E Institute of Technology,GM,CS-Computer Science & Engineering,51246,2023,4,COMEDK
E072,K.L.E Society's K.L.E Institute of Technology,GM,EC-Electronics & Communication Engineering,74917,2023,4,COMEDK
E073,KLS Gogte Institute of Technology,GM,AE-Aeronautical Engineering,59811,2023,4,COMEDK
E073,KLS Gogte Institute of Technology,GM,CS-Computer Science & Engineering,22693,2023,4,COMEDK
E073,KLS Gogte Institute of Technology,GM,EC-Electronics & Communication Engineering,40384,2023,4,COMEDK
E073,KLS Gogte Institute of Technology,GM,EE-Electrical & Electronics Engineering,38435,2023,4,COMEDK
E073,KLS Gogte Institute of Technology,GM,IS-Information Science & Engineering,30847,2023,4,COMEDK
E073,KLS Gogte Institute of Technology,GM,ME-Mechanical Engineering,49685,2023,4,COMEDK
E074,KLS Vishwanathrao Deshpande Institute of Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",67132,2023,4,COMEDK
E074,KLS Vishwanathrao Deshpande Institute of Technology,GM,CS-Computer Science & Engineering,76214,2023,4,COMEDK
E076,M.S. Engineering College,GM,CS-Computer Science & Engineering,51503,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,AD-Artificial Intelligence & Data Science,2503,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,AI-Artificial Intelligence & Machine Learning,2535,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,BT-Biotechnology,27939,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,CH-Chemical Engineering,27454,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",1830,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,CS-Computer Science & Engineering,1358,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,CV-Civil Engineering,29486,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,CY-Computer Science & Engineering (Cyber Security),2159,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,EC-Electronics & Communication Engineering,3530,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,EE-Electrical & Electronics Engineering,5864,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,EI-Electronics & Instrumentation Engineering,6810,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,ET-Electronics & Telecommunication Engineering,5341,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,IM-Industrial Engineering & Management,24423,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,IS-Information Science & Engineering,2242,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,MD-Medical Electronics Engineering,31207,2023,4,COMEDK
E077,M S Ramaiah Institute of Technology,GM,ME-Mechanical Engineering,15619,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,CA-Computer Science & Engineering (Artificial Intelligence),74539,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,CB-Computer Science & Business Systems,70944,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",69835,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,CS-Computer Science & Engineering,61792,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,EC-Electronics & Communication Engineering,49256,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,"IC-Computer Science & Engineering (IOT & Cyber SecurityIncluding Block Chain Technology)",61726,2023,4,COMEDK
E078,Maharaja Institute of Technology,GM,IS-Information Science & Engineering,73835,2023,4,COMEDK
E079,Malnad College of Engineering,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",57606,2023,4,COMEDK
E079,Malnad College of Engineering,GM,CS-Computer Science & Engineering,66264,2023,4,COMEDK
E079,Malnad College of Engineering,GM,IS-Information Science & Engineering,61136,2023,4,COMEDK
E080,Mangalore Institute of Technology and Engineering,GM,"CI-Computer Science & Engineering (Artificial Intelligence &Machine Learning)",60718,2023,4,COMEDK
E080,Mangalore Institute of Technology and Engineering,GM,CS-Computer Science & Engineering,74286,2023,4,COMEDK
E080,Mangalore Institute of Technology and Engineering,GM,"IC-Computer Science & Engineering (IOT & Cyber SecurityIncluding Block Chain Technology)",66106,2023,4,COMEDK
E082,Maharaja Institute of Technology,GM,AD-Artificial Intelligence & Data Science,45915,2023,4,COMEDK
E082,Maharaja Institute of Technology,GM,CS-Computer Science & Engineering,58282,2023,4,COMEDK
E082,Maharaja Institute of Technology,GM,EC-Electronics & Communication Engineering,58320,2023,4,COMEDK
E084,Nagarjuna College of Engineering & Technology,GM,CS-Computer Science & Engineering,73725,2023,4,COMEDK
E084,Nagarjuna College of Engineering & Technology,GM,IS-Information Science & Engineering,50744,2023,4,COMEDK
